"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Bulgaria","2021","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2021","6916548",""
"Bulgaria","2021","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2021","59029",""
"Bulgaria","2021","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2021","314370",""
"Bulgaria","2021","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2021","61688",""
"Bulgaria","2021","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2021","255341",""
"Bulgaria","2021","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2021","62841",""
"Bulgaria","2021","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2021","64940",""
"Bulgaria","2021","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2021","65872",""
"Bulgaria","2021","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2021","66435",""
"Bulgaria","2021","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2021","337290",""
"Bulgaria","2021","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2021","68044",""
"Bulgaria","2021","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2021","65759",""
"Bulgaria","2021","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2021","67938",""
"Bulgaria","2021","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2021","69114",""
"Bulgaria","2021","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2021","69576",""
"Bulgaria","2021","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2021","347354",""
"Bulgaria","2021","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2021","73018",""
"Bulgaria","2021","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2021","70185",""
"Bulgaria","2021","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2021","67806",""
"Bulgaria","2021","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2021","66769",""
"Bulgaria","2021","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2021","65021",""
"Bulgaria","2021","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2021","314238",""
"Bulgaria","2021","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2021","64369",""
"Bulgaria","2021","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2021","62142",""
"Bulgaria","2021","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2021","61332",""
"Bulgaria","2021","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2021","61374",""
"Bulgaria","2021","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2021","65083",""
"Bulgaria","2021","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2021","306421",""
"Bulgaria","2021","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2021","65543",""
"Bulgaria","2021","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2021","58031",""
"Bulgaria","2021","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2021","55748",""
"Bulgaria","2021","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2021","62016",""
"Bulgaria","2021","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","2021","61996",""
"Bulgaria","2021","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2021","364385",""
"Bulgaria","2021","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2021","68505",""
"Bulgaria","2021","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2021","73202",""
"Bulgaria","2021","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2021","77127",""
"Bulgaria","2021","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2021","83555",""
"Bulgaria","2021","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2021","90676",""
"Bulgaria","2021","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2021","474861",""
"Bulgaria","2021","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2021","94897",""
"Bulgaria","2021","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2021","97119",""
"Bulgaria","2021","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2021","95085",""
"Bulgaria","2021","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2021","97084",""
"Bulgaria","2021","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2021","94684",""
"Bulgaria","2021","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2021","478532",""
"Bulgaria","2021","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2021","95958",""
"Bulgaria","2021","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2021","95708",""
"Bulgaria","2021","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2021","95318",""
"Bulgaria","2021","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2021","96864",""
"Bulgaria","2021","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2021","98044",""
"Bulgaria","2021","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2021","522220",""
"Bulgaria","2021","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2021","103754",""
"Bulgaria","2021","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2021","103623",""
"Bulgaria","2021","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2021","107331",""
"Bulgaria","2021","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2021","109468",""
"Bulgaria","2021","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2021","109636",""
"Bulgaria","2021","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2021","528127",""
"Bulgaria","2021","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2021","112893",""
"Bulgaria","2021","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2021","105675",""
"Bulgaria","2021","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2021","98920",""
"Bulgaria","2021","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2021","101003",""
"Bulgaria","2021","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2021","103741",""
"Bulgaria","2021","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2021","491725",""
"Bulgaria","2021","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2021","105871",""
"Bulgaria","2021","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2021","103098",""
"Bulgaria","2021","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2021","90373",""
"Bulgaria","2021","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2021","88642",""
"Bulgaria","2021","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2021","89973",""
"Bulgaria","2021","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2021","464881",""
"Bulgaria","2021","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2021","92803",""
"Bulgaria","2021","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2021","93015",""
"Bulgaria","2021","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2021","93453",""
"Bulgaria","2021","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2021","95637",""
"Bulgaria","2021","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2021","94842",""
"Bulgaria","2021","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2021","468096",""
"Bulgaria","2021","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2021","92154",""
"Bulgaria","2021","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2021","92985",""
"Bulgaria","2021","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2021","92851",""
"Bulgaria","2021","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2021","95264",""
"Bulgaria","2021","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2021","94418",""
"Bulgaria","2021","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2021","451579",""
"Bulgaria","2021","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2021","91531",""
"Bulgaria","2021","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2021","91612",""
"Bulgaria","2021","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2021","88942",""
"Bulgaria","2021","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2021","85076",""
"Bulgaria","2021","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2021","95119",""
"Bulgaria","2021","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2021","428163",""
"Bulgaria","2021","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2021","90225",""
"Bulgaria","2021","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2021","84784",""
"Bulgaria","2021","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2021","78768",""
"Bulgaria","2021","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2021","79267",""
"Bulgaria","2021","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2021","68313",""
"Bulgaria","2021","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2021","288403",""
"Bulgaria","2021","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2021","59996",""
"Bulgaria","2021","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2021","57441",""
"Bulgaria","2021","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2021","53753",""
"Bulgaria","2021","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2021","48900",""
"Bulgaria","2021","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2021","45879",""
"Bulgaria","2021","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2021","190665",""
"Bulgaria","2021","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2021","40186",""
"Bulgaria","2021","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2021","37590",""
"Bulgaria","2021","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2021","34671",""
"Bulgaria","2021","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2021","32339",""
"Bulgaria","2021","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2021","27873",""
"Bulgaria","2021","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2021","107547",""
"Bulgaria","2021","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","2021","26507",""
"Bulgaria","2021","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","2021","21541",""
"Bulgaria","2021","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","2021","18430",""
"Bulgaria","2021","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","2021","13196",""
"Bulgaria","2021","Total","Both Sexes","90","Estimate - de jure","Final figure, complete","2021","11173",""
"Bulgaria","2021","Total","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2021","32370",""
"Bulgaria","2021","Total","Both Sexes","91","Estimate - de jure","Final figure, complete","2021","7898",""
"Bulgaria","2021","Total","Both Sexes","92","Estimate - de jure","Final figure, complete","2021","6120",""
"Bulgaria","2021","Total","Both Sexes","93","Estimate - de jure","Final figure, complete","2021","4063",""
"Bulgaria","2021","Total","Both Sexes","94","Estimate - de jure","Final figure, complete","2021","3116",""
"Bulgaria","2021","Total","Both Sexes","95","Estimate - de jure","Final figure, complete","2021","2021",""
"Bulgaria","2021","Total","Both Sexes","95 - 99","Estimate - de jure","Final figure, complete","2021","4989",""
"Bulgaria","2021","Total","Both Sexes","96","Estimate - de jure","Final figure, complete","2021","1352",""
"Bulgaria","2021","Total","Both Sexes","97","Estimate - de jure","Final figure, complete","2021","815",""
"Bulgaria","2021","Total","Both Sexes","98","Estimate - de jure","Final figure, complete","2021","514",""
"Bulgaria","2021","Total","Both Sexes","99","Estimate - de jure","Final figure, complete","2021","287",""
"Bulgaria","2021","Total","Both Sexes","100","Estimate - de jure","Final figure, complete","2022","189",""
"Bulgaria","2021","Total","Both Sexes","100 - 104","Estimate - de jure","Final figure, complete","2022","321",""
"Bulgaria","2021","Total","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2021","332",""
"Bulgaria","2021","Total","Both Sexes","101","Estimate - de jure","Final figure, complete","2022","75",""
"Bulgaria","2021","Total","Both Sexes","102","Estimate - de jure","Final figure, complete","2022","34",""
"Bulgaria","2021","Total","Both Sexes","103","Estimate - de jure","Final figure, complete","2022","13",""
"Bulgaria","2021","Total","Both Sexes","104","Estimate - de jure","Final figure, complete","2022","10",""
"Bulgaria","2021","Total","Both Sexes","105","Estimate - de jure","Final figure, complete","2022","3",""
"Bulgaria","2021","Total","Both Sexes","105 - 109","Estimate - de jure","Final figure, complete","2022","11",""
"Bulgaria","2021","Total","Both Sexes","106","Estimate - de jure","Final figure, complete","2022","5",""
"Bulgaria","2021","Total","Both Sexes","107","Estimate - de jure","Final figure, complete","2022","1",""
"Bulgaria","2021","Total","Both Sexes","108","Estimate - de jure","Final figure, complete","2022","1",""
"Bulgaria","2021","Total","Both Sexes","109","Estimate - de jure","Final figure, complete","2022","1",""
"Bulgaria","2021","Total","Both Sexes","110 +","Estimate - de jure","Final figure, complete","2022","0",""
"Bulgaria","2021","Total","Male","Total","Estimate - de jure","Final figure, complete","2021","3349715",""
"Bulgaria","2021","Total","Male","0","Estimate - de jure","Final figure, complete","2021","30342",""
"Bulgaria","2021","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2021","161441",""
"Bulgaria","2021","Total","Male","1","Estimate - de jure","Final figure, complete","2021","31577",""
"Bulgaria","2021","Total","Male","1 - 4","Estimate - de jure","Final figure, complete","2021","131099",""
"Bulgaria","2021","Total","Male","2","Estimate - de jure","Final figure, complete","2021","32468",""
"Bulgaria","2021","Total","Male","3","Estimate - de jure","Final figure, complete","2021","33273",""
"Bulgaria","2021","Total","Male","4","Estimate - de jure","Final figure, complete","2021","33781",""
"Bulgaria","2021","Total","Male","5","Estimate - de jure","Final figure, complete","2021","34285",""
"Bulgaria","2021","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2021","173538",""
"Bulgaria","2021","Total","Male","6","Estimate - de jure","Final figure, complete","2021","34951",""
"Bulgaria","2021","Total","Male","7","Estimate - de jure","Final figure, complete","2021","33568",""
"Bulgaria","2021","Total","Male","8","Estimate - de jure","Final figure, complete","2021","35064",""
"Bulgaria","2021","Total","Male","9","Estimate - de jure","Final figure, complete","2021","35670",""
"Bulgaria","2021","Total","Male","10","Estimate - de jure","Final figure, complete","2021","35753",""
"Bulgaria","2021","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2021","178487",""
"Bulgaria","2021","Total","Male","11","Estimate - de jure","Final figure, complete","2021","37201",""
"Bulgaria","2021","Total","Male","12","Estimate - de jure","Final figure, complete","2021","36106",""
"Bulgaria","2021","Total","Male","13","Estimate - de jure","Final figure, complete","2021","35010",""
"Bulgaria","2021","Total","Male","14","Estimate - de jure","Final figure, complete","2021","34417",""
"Bulgaria","2021","Total","Male","15","Estimate - de jure","Final figure, complete","2021","33409",""
"Bulgaria","2021","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2021","161910",""
"Bulgaria","2021","Total","Male","16","Estimate - de jure","Final figure, complete","2021","33059",""
"Bulgaria","2021","Total","Male","17","Estimate - de jure","Final figure, complete","2021","31989",""
"Bulgaria","2021","Total","Male","18","Estimate - de jure","Final figure, complete","2021","31819",""
"Bulgaria","2021","Total","Male","19","Estimate - de jure","Final figure, complete","2021","31634",""
"Bulgaria","2021","Total","Male","20","Estimate - de jure","Final figure, complete","2021","33300",""
"Bulgaria","2021","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2021","157465",""
"Bulgaria","2021","Total","Male","21","Estimate - de jure","Final figure, complete","2021","33426",""
"Bulgaria","2021","Total","Male","22","Estimate - de jure","Final figure, complete","2021","29828",""
"Bulgaria","2021","Total","Male","23","Estimate - de jure","Final figure, complete","2021","28957",""
"Bulgaria","2021","Total","Male","24","Estimate - de jure","Final figure, complete","2021","31954",""
"Bulgaria","2021","Total","Male","25","Estimate - de jure","Final figure, complete","2021","31820",""
"Bulgaria","2021","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2021","187174",""
"Bulgaria","2021","Total","Male","26","Estimate - de jure","Final figure, complete","2021","35033",""
"Bulgaria","2021","Total","Male","27","Estimate - de jure","Final figure, complete","2021","37697",""
"Bulgaria","2021","Total","Male","28","Estimate - de jure","Final figure, complete","2021","39757",""
"Bulgaria","2021","Total","Male","29","Estimate - de jure","Final figure, complete","2021","42867",""
"Bulgaria","2021","Total","Male","30","Estimate - de jure","Final figure, complete","2021","46471",""
"Bulgaria","2021","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2021","243542",""
"Bulgaria","2021","Total","Male","31","Estimate - de jure","Final figure, complete","2021","48546",""
"Bulgaria","2021","Total","Male","32","Estimate - de jure","Final figure, complete","2021","50040",""
"Bulgaria","2021","Total","Male","33","Estimate - de jure","Final figure, complete","2021","48667",""
"Bulgaria","2021","Total","Male","34","Estimate - de jure","Final figure, complete","2021","49818",""
"Bulgaria","2021","Total","Male","35","Estimate - de jure","Final figure, complete","2021","48791",""
"Bulgaria","2021","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2021","247821",""
"Bulgaria","2021","Total","Male","36","Estimate - de jure","Final figure, complete","2021","49875",""
"Bulgaria","2021","Total","Male","37","Estimate - de jure","Final figure, complete","2021","49339",""
"Bulgaria","2021","Total","Male","38","Estimate - de jure","Final figure, complete","2021","49561",""
"Bulgaria","2021","Total","Male","39","Estimate - de jure","Final figure, complete","2021","50255",""
"Bulgaria","2021","Total","Male","40","Estimate - de jure","Final figure, complete","2021","50730",""
"Bulgaria","2021","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2021","269012",""
"Bulgaria","2021","Total","Male","41","Estimate - de jure","Final figure, complete","2021","53709",""
"Bulgaria","2021","Total","Male","42","Estimate - de jure","Final figure, complete","2021","53187",""
"Bulgaria","2021","Total","Male","43","Estimate - de jure","Final figure, complete","2021","55063",""
"Bulgaria","2021","Total","Male","44","Estimate - de jure","Final figure, complete","2021","56323",""
"Bulgaria","2021","Total","Male","45","Estimate - de jure","Final figure, complete","2021","56270",""
"Bulgaria","2021","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2021","270215",""
"Bulgaria","2021","Total","Male","46","Estimate - de jure","Final figure, complete","2021","57779",""
"Bulgaria","2021","Total","Male","47","Estimate - de jure","Final figure, complete","2021","53676",""
"Bulgaria","2021","Total","Male","48","Estimate - de jure","Final figure, complete","2021","50816",""
"Bulgaria","2021","Total","Male","49","Estimate - de jure","Final figure, complete","2021","51674",""
"Bulgaria","2021","Total","Male","50","Estimate - de jure","Final figure, complete","2021","53182",""
"Bulgaria","2021","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2021","248851",""
"Bulgaria","2021","Total","Male","51","Estimate - de jure","Final figure, complete","2021","53736",""
"Bulgaria","2021","Total","Male","52","Estimate - de jure","Final figure, complete","2021","51954",""
"Bulgaria","2021","Total","Male","53","Estimate - de jure","Final figure, complete","2021","45412",""
"Bulgaria","2021","Total","Male","54","Estimate - de jure","Final figure, complete","2021","44567",""
"Bulgaria","2021","Total","Male","55","Estimate - de jure","Final figure, complete","2021","44719",""
"Bulgaria","2021","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2021","228621",""
"Bulgaria","2021","Total","Male","56","Estimate - de jure","Final figure, complete","2021","45946",""
"Bulgaria","2021","Total","Male","57","Estimate - de jure","Final figure, complete","2021","45901",""
"Bulgaria","2021","Total","Male","58","Estimate - de jure","Final figure, complete","2021","45482",""
"Bulgaria","2021","Total","Male","59","Estimate - de jure","Final figure, complete","2021","46573",""
"Bulgaria","2021","Total","Male","60","Estimate - de jure","Final figure, complete","2021","45891",""
"Bulgaria","2021","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2021","220852",""
"Bulgaria","2021","Total","Male","61","Estimate - de jure","Final figure, complete","2021","43975",""
"Bulgaria","2021","Total","Male","62","Estimate - de jure","Final figure, complete","2021","43811",""
"Bulgaria","2021","Total","Male","63","Estimate - de jure","Final figure, complete","2021","43239",""
"Bulgaria","2021","Total","Male","64","Estimate - de jure","Final figure, complete","2021","43936",""
"Bulgaria","2021","Total","Male","65","Estimate - de jure","Final figure, complete","2021","42733",""
"Bulgaria","2021","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","2021","200200",""
"Bulgaria","2021","Total","Male","66","Estimate - de jure","Final figure, complete","2021","41137",""
"Bulgaria","2021","Total","Male","67","Estimate - de jure","Final figure, complete","2021","40942",""
"Bulgaria","2021","Total","Male","68","Estimate - de jure","Final figure, complete","2021","38812",""
"Bulgaria","2021","Total","Male","69","Estimate - de jure","Final figure, complete","2021","36576",""
"Bulgaria","2021","Total","Male","70","Estimate - de jure","Final figure, complete","2021","40184",""
"Bulgaria","2021","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","2021","176225",""
"Bulgaria","2021","Total","Male","71","Estimate - de jure","Final figure, complete","2021","37788",""
"Bulgaria","2021","Total","Male","72","Estimate - de jure","Final figure, complete","2021","34687",""
"Bulgaria","2021","Total","Male","73","Estimate - de jure","Final figure, complete","2021","31748",""
"Bulgaria","2021","Total","Male","74","Estimate - de jure","Final figure, complete","2021","31818",""
"Bulgaria","2021","Total","Male","75","Estimate - de jure","Final figure, complete","2021","26646",""
"Bulgaria","2021","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","2021","109935",""
"Bulgaria","2021","Total","Male","76","Estimate - de jure","Final figure, complete","2021","23268",""
"Bulgaria","2021","Total","Male","77","Estimate - de jure","Final figure, complete","2021","21767",""
"Bulgaria","2021","Total","Male","78","Estimate - de jure","Final figure, complete","2021","20217",""
"Bulgaria","2021","Total","Male","79","Estimate - de jure","Final figure, complete","2021","18037",""
"Bulgaria","2021","Total","Male","80","Estimate - de jure","Final figure, complete","2021","16818",""
"Bulgaria","2021","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","2021","67115",""
"Bulgaria","2021","Total","Male","81","Estimate - de jure","Final figure, complete","2021","14218",""
"Bulgaria","2021","Total","Male","82","Estimate - de jure","Final figure, complete","2021","13197",""
"Bulgaria","2021","Total","Male","83","Estimate - de jure","Final figure, complete","2021","11956",""
"Bulgaria","2021","Total","Male","84","Estimate - de jure","Final figure, complete","2021","10926",""
"Bulgaria","2021","Total","Male","85","Estimate - de jure","Final figure, complete","2021","9387",""
"Bulgaria","2021","Total","Male","85 - 89","Estimate - de jure","Final figure, complete","2021","35711",""
"Bulgaria","2021","Total","Male","86","Estimate - de jure","Final figure, complete","2021","8792",""
"Bulgaria","2021","Total","Male","87","Estimate - de jure","Final figure, complete","2021","7185",""
"Bulgaria","2021","Total","Male","88","Estimate - de jure","Final figure, complete","2021","6023",""
"Bulgaria","2021","Total","Male","89","Estimate - de jure","Final figure, complete","2021","4324",""
"Bulgaria","2021","Total","Male","90","Estimate - de jure","Final figure, complete","2021","3550",""
"Bulgaria","2021","Total","Male","90 - 94","Estimate - de jure","Final figure, complete","2021","10087",""
"Bulgaria","2021","Total","Male","91","Estimate - de jure","Final figure, complete","2021","2524",""
"Bulgaria","2021","Total","Male","92","Estimate - de jure","Final figure, complete","2021","1880",""
"Bulgaria","2021","Total","Male","93","Estimate - de jure","Final figure, complete","2021","1230",""
"Bulgaria","2021","Total","Male","94","Estimate - de jure","Final figure, complete","2021","903",""
"Bulgaria","2021","Total","Male","95","Estimate - de jure","Final figure, complete","2021","582",""
"Bulgaria","2021","Total","Male","95 - 99","Estimate - de jure","Final figure, complete","2021","1427",""
"Bulgaria","2021","Total","Male","96","Estimate - de jure","Final figure, complete","2021","391",""
"Bulgaria","2021","Total","Male","97","Estimate - de jure","Final figure, complete","2021","237",""
"Bulgaria","2021","Total","Male","98","Estimate - de jure","Final figure, complete","2021","136",""
"Bulgaria","2021","Total","Male","99","Estimate - de jure","Final figure, complete","2021","81",""
"Bulgaria","2021","Total","Male","100","Estimate - de jure","Final figure, complete","2022","46",""
"Bulgaria","2021","Total","Male","100 - 104","Estimate - de jure","Final figure, complete","2022","83",""
"Bulgaria","2021","Total","Male","100 +","Estimate - de jure","Final figure, complete","2021","86",""
"Bulgaria","2021","Total","Male","101","Estimate - de jure","Final figure, complete","2022","23",""
"Bulgaria","2021","Total","Male","102","Estimate - de jure","Final figure, complete","2022","6",""
"Bulgaria","2021","Total","Male","103","Estimate - de jure","Final figure, complete","2022","4",""
"Bulgaria","2021","Total","Male","104","Estimate - de jure","Final figure, complete","2022","4",""
"Bulgaria","2021","Total","Male","105","Estimate - de jure","Final figure, complete","2022","2",""
"Bulgaria","2021","Total","Male","105 - 109","Estimate - de jure","Final figure, complete","2022","3",""
"Bulgaria","2021","Total","Male","106","Estimate - de jure","Final figure, complete","2022","0",""
"Bulgaria","2021","Total","Male","107","Estimate - de jure","Final figure, complete","2022","1",""
"Bulgaria","2021","Total","Male","108","Estimate - de jure","Final figure, complete","2022","0",""
"Bulgaria","2021","Total","Male","109","Estimate - de jure","Final figure, complete","2022","0",""
"Bulgaria","2021","Total","Male","110 +","Estimate - de jure","Final figure, complete","2022","0",""
"Bulgaria","2021","Total","Female","Total","Estimate - de jure","Final figure, complete","2021","3566833",""
"Bulgaria","2021","Total","Female","0","Estimate - de jure","Final figure, complete","2021","28687",""
"Bulgaria","2021","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2021","152929",""
"Bulgaria","2021","Total","Female","1","Estimate - de jure","Final figure, complete","2021","30111",""
"Bulgaria","2021","Total","Female","1 - 4","Estimate - de jure","Final figure, complete","2021","124242",""
"Bulgaria","2021","Total","Female","2","Estimate - de jure","Final figure, complete","2021","30373",""
"Bulgaria","2021","Total","Female","3","Estimate - de jure","Final figure, complete","2021","31667",""
"Bulgaria","2021","Total","Female","4","Estimate - de jure","Final figure, complete","2021","32091",""
"Bulgaria","2021","Total","Female","5","Estimate - de jure","Final figure, complete","2021","32150",""
"Bulgaria","2021","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2021","163752",""
"Bulgaria","2021","Total","Female","6","Estimate - de jure","Final figure, complete","2021","33093",""
"Bulgaria","2021","Total","Female","7","Estimate - de jure","Final figure, complete","2021","32191",""
"Bulgaria","2021","Total","Female","8","Estimate - de jure","Final figure, complete","2021","32874",""
"Bulgaria","2021","Total","Female","9","Estimate - de jure","Final figure, complete","2021","33444",""
"Bulgaria","2021","Total","Female","10","Estimate - de jure","Final figure, complete","2021","33823",""
"Bulgaria","2021","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2021","168867",""
"Bulgaria","2021","Total","Female","11","Estimate - de jure","Final figure, complete","2021","35817",""
"Bulgaria","2021","Total","Female","12","Estimate - de jure","Final figure, complete","2021","34079",""
"Bulgaria","2021","Total","Female","13","Estimate - de jure","Final figure, complete","2021","32796",""
"Bulgaria","2021","Total","Female","14","Estimate - de jure","Final figure, complete","2021","32352",""
"Bulgaria","2021","Total","Female","15","Estimate - de jure","Final figure, complete","2021","31612",""
"Bulgaria","2021","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2021","152328",""
"Bulgaria","2021","Total","Female","16","Estimate - de jure","Final figure, complete","2021","31310",""
"Bulgaria","2021","Total","Female","17","Estimate - de jure","Final figure, complete","2021","30153",""
"Bulgaria","2021","Total","Female","18","Estimate - de jure","Final figure, complete","2021","29513",""
"Bulgaria","2021","Total","Female","19","Estimate - de jure","Final figure, complete","2021","29740",""
"Bulgaria","2021","Total","Female","20","Estimate - de jure","Final figure, complete","2021","31783",""
"Bulgaria","2021","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2021","148956",""
