"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Guatemala","2020","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2021","16858333",""
"Guatemala","2020","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2021","377500",""
"Guatemala","2020","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2021","1887973",""
"Guatemala","2020","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2021","377911",""
"Guatemala","2020","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2021","379027",""
"Guatemala","2020","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2021","377596",""
"Guatemala","2020","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2021","375939",""
"Guatemala","2020","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2021","374402",""
"Guatemala","2020","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2021","1847476",""
"Guatemala","2020","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2021","373009",""
"Guatemala","2020","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2021","369973",""
"Guatemala","2020","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2021","365660",""
"Guatemala","2020","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2021","364432",""
"Guatemala","2020","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2021","359533",""
"Guatemala","2020","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2021","1784466",""
"Guatemala","2020","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2021","358265",""
"Guatemala","2020","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2021","356950",""
"Guatemala","2020","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2021","355571",""
"Guatemala","2020","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2021","354147",""
"Guatemala","2020","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2021","352657",""
"Guatemala","2020","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2021","1779363",""
"Guatemala","2020","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2021","351021",""
"Guatemala","2020","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2021","349088",""
"Guatemala","2020","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2021","360312",""
"Guatemala","2020","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2021","366285",""
"Guatemala","2020","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2021","362803",""
"Guatemala","2020","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2021","1704341",""
"Guatemala","2020","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2021","347991",""
"Guatemala","2020","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2021","338854",""
"Guatemala","2020","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2021","329710",""
"Guatemala","2020","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2021","324983",""
"Guatemala","2020","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","2021","319612",""
"Guatemala","2020","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2021","1527995",""
"Guatemala","2020","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2021","313427",""
"Guatemala","2020","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2021","306334",""
"Guatemala","2020","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2021","298557",""
"Guatemala","2020","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2021","290065",""
"Guatemala","2020","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2021","280912",""
"Guatemala","2020","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2021","1306439",""
"Guatemala","2020","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2021","271276",""
"Guatemala","2020","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2021","261365",""
"Guatemala","2020","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2021","251371",""
"Guatemala","2020","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2021","241515",""
"Guatemala","2020","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2021","231990",""
"Guatemala","2020","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2021","1074814",""
"Guatemala","2020","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2021","222929",""
"Guatemala","2020","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2021","214413",""
"Guatemala","2020","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2021","206506",""
"Guatemala","2020","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2021","198976",""
"Guatemala","2020","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2021","192008",""
"Guatemala","2020","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2021","894072",""
"Guatemala","2020","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2021","185296",""
"Guatemala","2020","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2021","178734",""
"Guatemala","2020","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2021","172249",""
"Guatemala","2020","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2021","165785",""
"Guatemala","2020","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2021","159331",""
"Guatemala","2020","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2021","732166",""
"Guatemala","2020","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2021","152915",""
"Guatemala","2020","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2021","146315",""
"Guatemala","2020","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2021","139956",""
"Guatemala","2020","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2021","133649",""
"Guatemala","2020","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2021","127497",""
"Guatemala","2020","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2021","581407",""
"Guatemala","2020","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2021","121572",""
"Guatemala","2020","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2021","115969",""
"Guatemala","2020","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2021","110673",""
"Guatemala","2020","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2021","105696",""
"Guatemala","2020","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2021","101056",""
"Guatemala","2020","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2021","466786",""
"Guatemala","2020","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2021","97177",""
"Guatemala","2020","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2021","93247",""
"Guatemala","2020","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2021","89481",""
"Guatemala","2020","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2021","85825",""
"Guatemala","2020","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2021","82231",""
"Guatemala","2020","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2021","376808",""
"Guatemala","2020","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2021","78710",""
"Guatemala","2020","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2021","75266",""
"Guatemala","2020","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2021","71919",""
"Guatemala","2020","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2021","68682",""
"Guatemala","2020","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2021","65547",""
"Guatemala","2020","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2021","298704",""
"Guatemala","2020","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2021","62535",""
"Guatemala","2020","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2021","59646",""
"Guatemala","2020","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2021","56853",""
"Guatemala","2020","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2021","54123",""
"Guatemala","2020","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2021","51307",""
"Guatemala","2020","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2021","230950",""
"Guatemala","2020","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2021","48759",""
"Guatemala","2020","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2021","46222",""
"Guatemala","2020","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2021","43649",""
"Guatemala","2020","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2021","41013",""
"Guatemala","2020","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2021","38324",""
"Guatemala","2020","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2021","165058",""
"Guatemala","2020","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2021","35615",""
"Guatemala","2020","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2021","32947",""
"Guatemala","2020","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2021","30345",""
"Guatemala","2020","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2021","27827",""
"Guatemala","2020","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2021","25416",""
"Guatemala","2020","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2021","105192",""
"Guatemala","2020","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2021","23119",""
"Guatemala","2020","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2021","20941",""
"Guatemala","2020","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2021","18854",""
"Guatemala","2020","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2021","16862",""
"Guatemala","2020","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2021","14961",""
"Guatemala","2020","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2021","58221",""
"Guatemala","2020","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","2021","13174",""
"Guatemala","2020","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","2021","11514",""
"Guatemala","2020","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","2021","9986",""
"Guatemala","2020","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","2021","8586",""
"Guatemala","2020","Total","Both Sexes","90","Estimate - de jure","Final figure, complete","2021","7311",""
"Guatemala","2020","Total","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2021","25768",""
"Guatemala","2020","Total","Both Sexes","91","Estimate - de jure","Final figure, complete","2021","6101",""
"Guatemala","2020","Total","Both Sexes","92","Estimate - de jure","Final figure, complete","2021","5021",""
"Guatemala","2020","Total","Both Sexes","93","Estimate - de jure","Final figure, complete","2021","4074",""
"Guatemala","2020","Total","Both Sexes","94","Estimate - de jure","Final figure, complete","2021","3261",""
"Guatemala","2020","Total","Both Sexes","95","Estimate - de jure","Final figure, complete","2021","2566",""
"Guatemala","2020","Total","Both Sexes","95 - 99","Estimate - de jure","Final figure, complete","2021","8001",""
"Guatemala","2020","Total","Both Sexes","96","Estimate - de jure","Final figure, complete","2021","1985",""
"Guatemala","2020","Total","Both Sexes","97","Estimate - de jure","Final figure, complete","2021","1506",""
"Guatemala","2020","Total","Both Sexes","98","Estimate - de jure","Final figure, complete","2021","1123",""
"Guatemala","2020","Total","Both Sexes","99","Estimate - de jure","Final figure, complete","2021","821",""
"Guatemala","2020","Total","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2021","2333",""
"Guatemala","2020","Total","Male","Total","Estimate - de jure","Final figure, complete","2021","8297763",""
"Guatemala","2020","Total","Male","0","Estimate - de jure","Final figure, complete","2021","193140",""
"Guatemala","2020","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2021","964534",""
"Guatemala","2020","Total","Male","1","Estimate - de jure","Final figure, complete","2021","193084",""
"Guatemala","2020","Total","Male","2","Estimate - de jure","Final figure, complete","2021","193486",""
"Guatemala","2020","Total","Male","3","Estimate - de jure","Final figure, complete","2021","192847",""
"Guatemala","2020","Total","Male","4","Estimate - de jure","Final figure, complete","2021","191977",""
"Guatemala","2020","Total","Male","5","Estimate - de jure","Final figure, complete","2021","191156",""
"Guatemala","2020","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2021","942751",""
"Guatemala","2020","Total","Male","6","Estimate - de jure","Final figure, complete","2021","190401",""
"Guatemala","2020","Total","Male","7","Estimate - de jure","Final figure, complete","2021","188802",""
"Guatemala","2020","Total","Male","8","Estimate - de jure","Final figure, complete","2021","186540",""
"Guatemala","2020","Total","Male","9","Estimate - de jure","Final figure, complete","2021","185852",""
"Guatemala","2020","Total","Male","10","Estimate - de jure","Final figure, complete","2021","183284",""
"Guatemala","2020","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2021","908851",""
"Guatemala","2020","Total","Male","11","Estimate - de jure","Final figure, complete","2021","182564",""
"Guatemala","2020","Total","Male","12","Estimate - de jure","Final figure, complete","2021","181812",""
"Guatemala","2020","Total","Male","13","Estimate - de jure","Final figure, complete","2021","181017",""
"Guatemala","2020","Total","Male","14","Estimate - de jure","Final figure, complete","2021","180174",""
"Guatemala","2020","Total","Male","15","Estimate - de jure","Final figure, complete","2021","179270",""
"Guatemala","2020","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2021","902462",""
"Guatemala","2020","Total","Male","16","Estimate - de jure","Final figure, complete","2021","178264",""
"Guatemala","2020","Total","Male","17","Estimate - de jure","Final figure, complete","2021","177084",""
"Guatemala","2020","Total","Male","18","Estimate - de jure","Final figure, complete","2021","182554",""
"Guatemala","2020","Total","Male","19","Estimate - de jure","Final figure, complete","2021","185290",""
"Guatemala","2020","Total","Male","20","Estimate - de jure","Final figure, complete","2021","183174",""
"Guatemala","2020","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2021","856396",""
"Guatemala","2020","Total","Male","21","Estimate - de jure","Final figure, complete","2021","175274",""
"Guatemala","2020","Total","Male","22","Estimate - de jure","Final figure, complete","2021","170249",""
"Guatemala","2020","Total","Male","23","Estimate - de jure","Final figure, complete","2021","165229",""
"Guatemala","2020","Total","Male","24","Estimate - de jure","Final figure, complete","2021","162470",""
"Guatemala","2020","Total","Male","25","Estimate - de jure","Final figure, complete","2021","159398",""
"Guatemala","2020","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2021","758833",""
"Guatemala","2020","Total","Male","26","Estimate - de jure","Final figure, complete","2021","155974",""
"Guatemala","2020","Total","Male","27","Estimate - de jure","Final figure, complete","2021","152121",""
"Guatemala","2020","Total","Male","28","Estimate - de jure","Final figure, complete","2021","147939",""
"Guatemala","2020","Total","Male","29","Estimate - de jure","Final figure, complete","2021","143401",""
"Guatemala","2020","Total","Male","30","Estimate - de jure","Final figure, complete","2021","138517",""
"Guatemala","2020","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2021","639958",""
"Guatemala","2020","Total","Male","31","Estimate - de jure","Final figure, complete","2021","133356",""
"Guatemala","2020","Total","Male","32","Estimate - de jure","Final figure, complete","2021","128035",""
"Guatemala","2020","Total","Male","33","Estimate - de jure","Final figure, complete","2021","122667",""
"Guatemala","2020","Total","Male","34","Estimate - de jure","Final figure, complete","2021","117383",""
"Guatemala","2020","Total","Male","35","Estimate - de jure","Final figure, complete","2021","112281",""
"Guatemala","2020","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2021","516111",""
"Guatemala","2020","Total","Male","36","Estimate - de jure","Final figure, complete","2021","107450",""
"Guatemala","2020","Total","Male","37","Estimate - de jure","Final figure, complete","2021","102928",""
"Guatemala","2020","Total","Male","38","Estimate - de jure","Final figure, complete","2021","98734",""
"Guatemala","2020","Total","Male","39","Estimate - de jure","Final figure, complete","2021","94718",""
"Guatemala","2020","Total","Male","40","Estimate - de jure","Final figure, complete","2021","90962",""
"Guatemala","2020","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2021","418920",""
"Guatemala","2020","Total","Male","41","Estimate - de jure","Final figure, complete","2021","87311",""
"Guatemala","2020","Total","Male","42","Estimate - de jure","Final figure, complete","2021","83725",""
"Guatemala","2020","Total","Male","43","Estimate - de jure","Final figure, complete","2021","80193",""
"Guatemala","2020","Total","Male","44","Estimate - de jure","Final figure, complete","2021","76729",""
"Guatemala","2020","Total","Male","45","Estimate - de jure","Final figure, complete","2021","73357",""
"Guatemala","2020","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2021","335429",""
"Guatemala","2020","Total","Male","46","Estimate - de jure","Final figure, complete","2021","70112",""
"Guatemala","2020","Total","Male","47","Estimate - de jure","Final figure, complete","2021","66987",""
"Guatemala","2020","Total","Male","48","Estimate - de jure","Final figure, complete","2021","63960",""
"Guatemala","2020","Total","Male","49","Estimate - de jure","Final figure, complete","2021","61013",""
"Guatemala","2020","Total","Male","50","Estimate - de jure","Final figure, complete","2021","58159",""
"Guatemala","2020","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2021","264478",""
"Guatemala","2020","Total","Male","51","Estimate - de jure","Final figure, complete","2021","55397",""
"Guatemala","2020","Total","Male","52","Estimate - de jure","Final figure, complete","2021","52767",""
"Guatemala","2020","Total","Male","53","Estimate - de jure","Final figure, complete","2021","50260",""
"Guatemala","2020","Total","Male","54","Estimate - de jure","Final figure, complete","2021","47895",""
"Guatemala","2020","Total","Male","55","Estimate - de jure","Final figure, complete","2021","45699",""
"Guatemala","2020","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2021","210286",""
"Guatemala","2020","Total","Male","56","Estimate - de jure","Final figure, complete","2021","43737",""
"Guatemala","2020","Total","Male","57","Estimate - de jure","Final figure, complete","2021","41949",""
"Guatemala","2020","Total","Male","58","Estimate - de jure","Final figure, complete","2021","40261",""
"Guatemala","2020","Total","Male","59","Estimate - de jure","Final figure, complete","2021","38640",""
"Guatemala","2020","Total","Male","60","Estimate - de jure","Final figure, complete","2021","37047",""
"Guatemala","2020","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2021","169897",""
"Guatemala","2020","Total","Male","61","Estimate - de jure","Final figure, complete","2021","35475",""
"Guatemala","2020","Total","Male","62","Estimate - de jure","Final figure, complete","2021","33937",""
"Guatemala","2020","Total","Male","63","Estimate - de jure","Final figure, complete","2021","32441",""
"Guatemala","2020","Total","Male","64","Estimate - de jure","Final figure, complete","2021","30997",""
"Guatemala","2020","Total","Male","65","Estimate - de jure","Final figure, complete","2021","29603",""
"Guatemala","2020","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","2021","135380",""
"Guatemala","2020","Total","Male","66","Estimate - de jure","Final figure, complete","2021","28280",""
"Guatemala","2020","Total","Male","67","Estimate - de jure","Final figure, complete","2021","27022",""
"Guatemala","2020","Total","Male","68","Estimate - de jure","Final figure, complete","2021","25821",""
"Guatemala","2020","Total","Male","69","Estimate - de jure","Final figure, complete","2021","24654",""
"Guatemala","2020","Total","Male","70","Estimate - de jure","Final figure, complete","2021","23426",""
"Guatemala","2020","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","2021","106158",""
"Guatemala","2020","Total","Male","71","Estimate - de jure","Final figure, complete","2021","22346",""
"Guatemala","2020","Total","Male","72","Estimate - de jure","Final figure, complete","2021","21259",""
"Guatemala","2020","Total","Male","73","Estimate - de jure","Final figure, complete","2021","20142",""
"Guatemala","2020","Total","Male","74","Estimate - de jure","Final figure, complete","2021","18985",""
"Guatemala","2020","Total","Male","75","Estimate - de jure","Final figure, complete","2021","17793",""
"Guatemala","2020","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","2021","76784",""
"Guatemala","2020","Total","Male","76","Estimate - de jure","Final figure, complete","2021","16569",""
"Guatemala","2020","Total","Male","77","Estimate - de jure","Final figure, complete","2021","15346",""
"Guatemala","2020","Total","Male","78","Estimate - de jure","Final figure, complete","2021","14133",""
"Guatemala","2020","Total","Male","79","Estimate - de jure","Final figure, complete","2021","12943",""
"Guatemala","2020","Total","Male","80","Estimate - de jure","Final figure, complete","2021","11799",""
"Guatemala","2020","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","2021","48603",""
"Guatemala","2020","Total","Male","81","Estimate - de jure","Final figure, complete","2021","10711",""
"Guatemala","2020","Total","Male","82","Estimate - de jure","Final figure, complete","2021","9677",""
"Guatemala","2020","Total","Male","83","Estimate - de jure","Final figure, complete","2021","8682",""
"Guatemala","2020","Total","Male","84","Estimate - de jure","Final figure, complete","2021","7734",""
"Guatemala","2020","Total","Male","85","Estimate - de jure","Final figure, complete","2021","6830",""
"Guatemala","2020","Total","Male","85 - 89","Estimate - de jure","Final figure, complete","2021","26355",""
"Guatemala","2020","Total","Male","86","Estimate - de jure","Final figure, complete","2021","5984",""
"Guatemala","2020","Total","Male","87","Estimate - de jure","Final figure, complete","2021","5204",""
"Guatemala","2020","Total","Male","88","Estimate - de jure","Final figure, complete","2021","4492",""
"Guatemala","2020","Total","Male","89","Estimate - de jure","Final figure, complete","2021","3845",""
"Guatemala","2020","Total","Male","90","Estimate - de jure","Final figure, complete","2021","3263",""
"Guatemala","2020","Total","Male","90 - 94","Estimate - de jure","Final figure, complete","2021","11376",""
"Guatemala","2020","Total","Male","91","Estimate - de jure","Final figure, complete","2021","2705",""
"Guatemala","2020","Total","Male","92","Estimate - de jure","Final figure, complete","2021","2212",""
"Guatemala","2020","Total","Male","93","Estimate - de jure","Final figure, complete","2021","1782",""
"Guatemala","2020","Total","Male","94","Estimate - de jure","Final figure, complete","2021","1414",""
"Guatemala","2020","Total","Male","95","Estimate - de jure","Final figure, complete","2021","1104",""
"Guatemala","2020","Total","Male","95 - 99","Estimate - de jure","Final figure, complete","2021","3406",""
"Guatemala","2020","Total","Male","96","Estimate - de jure","Final figure, complete","2021","848",""
"Guatemala","2020","Total","Male","97","Estimate - de jure","Final figure, complete","2021","638",""
"Guatemala","2020","Total","Male","98","Estimate - de jure","Final figure, complete","2021","473",""
"Guatemala","2020","Total","Male","99","Estimate - de jure","Final figure, complete","2021","343",""
"Guatemala","2020","Total","Male","100 +","Estimate - de jure","Final figure, complete","2021","795",""
"Guatemala","2020","Total","Female","Total","Estimate - de jure","Final figure, complete","2021","8560570",""
"Guatemala","2020","Total","Female","0","Estimate - de jure","Final figure, complete","2021","184360",""
"Guatemala","2020","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2021","923439",""
"Guatemala","2020","Total","Female","1","Estimate - de jure","Final figure, complete","2021","184827",""
"Guatemala","2020","Total","Female","2","Estimate - de jure","Final figure, complete","2021","185541",""
"Guatemala","2020","Total","Female","3","Estimate - de jure","Final figure, complete","2021","184749",""
"Guatemala","2020","Total","Female","4","Estimate - de jure","Final figure, complete","2021","183962",""
"Guatemala","2020","Total","Female","5","Estimate - de jure","Final figure, complete","2021","183246",""
"Guatemala","2020","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2021","904725",""
"Guatemala","2020","Total","Female","6","Estimate - de jure","Final figure, complete","2021","182608",""
"Guatemala","2020","Total","Female","7","Estimate - de jure","Final figure, complete","2021","181171",""
"Guatemala","2020","Total","Female","8","Estimate - de jure","Final figure, complete","2021","179120",""
"Guatemala","2020","Total","Female","9","Estimate - de jure","Final figure, complete","2021","178580",""
"Guatemala","2020","Total","Female","10","Estimate - de jure","Final figure, complete","2021","176249",""
"Guatemala","2020","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2021","875615",""
"Guatemala","2020","Total","Female","11","Estimate - de jure","Final figure, complete","2021","175701",""
"Guatemala","2020","Total","Female","12","Estimate - de jure","Final figure, complete","2021","175138",""
"Guatemala","2020","Total","Female","13","Estimate - de jure","Final figure, complete","2021","174554",""
"Guatemala","2020","Total","Female","14","Estimate - de jure","Final figure, complete","2021","173973",""
"Guatemala","2020","Total","Female","15","Estimate - de jure","Final figure, complete","2021","173387",""
"Guatemala","2020","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2021","876901",""
"Guatemala","2020","Total","Female","16","Estimate - de jure","Final figure, complete","2021","172757",""
"Guatemala","2020","Total","Female","17","Estimate - de jure","Final figure, complete","2021","172004",""
"Guatemala","2020","Total","Female","18","Estimate - de jure","Final figure, complete","2021","177758",""
"Guatemala","2020","Total","Female","19","Estimate - de jure","Final figure, complete","2021","180995",""
"Guatemala","2020","Total","Female","20","Estimate - de jure","Final figure, complete","2021","179629",""
"Guatemala","2020","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2021","847945",""
"Guatemala","2020","Total","Female","21","Estimate - de jure","Final figure, complete","2021","172717",""
"Guatemala","2020","Total","Female","22","Estimate - de jure","Final figure, complete","2021","168605",""
"Guatemala","2020","Total","Female","23","Estimate - de jure","Final figure, complete","2021","164481",""
"Guatemala","2020","Total","Female","24","Estimate - de jure","Final figure, complete","2021","162513",""
"Guatemala","2020","Total","Female","25","Estimate - de jure","Final figure, complete","2021","160214",""
"Guatemala","2020","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2021","769162",""
"Guatemala","2020","Total","Female","26","Estimate - de jure","Final figure, complete","2021","157453",""
"Guatemala","2020","Total","Female","27","Estimate - de jure","Final figure, complete","2021","154213",""
"Guatemala","2020","Total","Female","28","Estimate - de jure","Final figure, complete","2021","150618",""
"Guatemala","2020","Total","Female","29","Estimate - de jure","Final figure, complete","2021","146664",""
"Guatemala","2020","Total","Female","30","Estimate - de jure","Final figure, complete","2021","142395",""
"Guatemala","2020","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2021","666481",""
"Guatemala","2020","Total","Female","31","Estimate - de jure","Final figure, complete","2021","137920",""
"Guatemala","2020","Total","Female","32","Estimate - de jure","Final figure, complete","2021","133330",""
"Guatemala","2020","Total","Female","33","Estimate - de jure","Final figure, complete","2021","128704",""
"Guatemala","2020","Total","Female","34","Estimate - de jure","Final figure, complete","2021","124132",""
"Guatemala","2020","Total","Female","35","Estimate - de jure","Final figure, complete","2021","119709",""
"Guatemala","2020","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2021","558703",""
"Guatemala","2020","Total","Female","36","Estimate - de jure","Final figure, complete","2021","115479",""
"Guatemala","2020","Total","Female","37","Estimate - de jure","Final figure, complete","2021","111485",""
"Guatemala","2020","Total","Female","38","Estimate - de jure","Final figure, complete","2021","107772",""
"Guatemala","2020","Total","Female","39","Estimate - de jure","Final figure, complete","2021","104258",""
"Guatemala","2020","Total","Female","40","Estimate - de jure","Final figure, complete","2021","101046",""
"Guatemala","2020","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2021","475152",""
"Guatemala","2020","Total","Female","41","Estimate - de jure","Final figure, complete","2021","97985",""
"Guatemala","2020","Total","Female","42","Estimate - de jure","Final figure, complete","2021","95009",""
"Guatemala","2020","Total","Female","43","Estimate - de jure","Final figure, complete","2021","92056",""
"Guatemala","2020","Total","Female","44","Estimate - de jure","Final figure, complete","2021","89056",""
"Guatemala","2020","Total","Female","45","Estimate - de jure","Final figure, complete","2021","85974",""
"Guatemala","2020","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2021","396737",""
"Guatemala","2020","Total","Female","46","Estimate - de jure","Final figure, complete","2021","82803",""
"Guatemala","2020","Total","Female","47","Estimate - de jure","Final figure, complete","2021","79328",""
"Guatemala","2020","Total","Female","48","Estimate - de jure","Final figure, complete","2021","75996",""
"Guatemala","2020","Total","Female","49","Estimate - de jure","Final figure, complete","2021","72636",""
"Guatemala","2020","Total","Female","50","Estimate - de jure","Final figure, complete","2021","69338",""
"Guatemala","2020","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2021","316929",""
"Guatemala","2020","Total","Female","51","Estimate - de jure","Final figure, complete","2021","66175",""
