"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Costa Rica","2021","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2022","5163413","1"
"Costa Rica","2021","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2022","33982","1"
"Costa Rica","2021","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2022","258087","1"
"Costa Rica","2021","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2022","46767","1"
"Costa Rica","2021","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2022","224105","1"
"Costa Rica","2021","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2022","51035","1"
"Costa Rica","2021","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2022","62951","1"
"Costa Rica","2021","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2022","63352","1"
"Costa Rica","2021","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2022","61395","1"
"Costa Rica","2021","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2022","331204","1"
"Costa Rica","2021","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2022","60178","1"
"Costa Rica","2021","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2022","70651","1"
"Costa Rica","2021","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2022","73298","1"
"Costa Rica","2021","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2022","65682","1"
"Costa Rica","2021","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2022","74164","1"
"Costa Rica","2021","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2022","377006","1"
"Costa Rica","2021","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2022","73310","1"
"Costa Rica","2021","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2022","71567","1"
"Costa Rica","2021","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2022","80751","1"
"Costa Rica","2021","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2022","77214","1"
"Costa Rica","2021","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2022","72774","1"
"Costa Rica","2021","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2022","398975","1"
"Costa Rica","2021","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2022","79010","1"
"Costa Rica","2021","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2022","83489","1"
"Costa Rica","2021","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2022","85523","1"
"Costa Rica","2021","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2022","78179","1"
"Costa Rica","2021","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2022","86049","1"
"Costa Rica","2021","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2022","420609","1"
"Costa Rica","2021","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2022","90415","1"
"Costa Rica","2021","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2022","89456","1"
"Costa Rica","2021","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2022","78727","1"
"Costa Rica","2021","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2022","75962","1"
"Costa Rica","2021","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","2022","80216","1"
"Costa Rica","2021","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2022","369714","1"
"Costa Rica","2021","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2022","74930","1"
"Costa Rica","2021","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2022","75605","1"
"Costa Rica","2021","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2022","70719","1"
"Costa Rica","2021","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2022","68244","1"
"Costa Rica","2021","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2022","83158","1"
"Costa Rica","2021","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2022","366944","1"
"Costa Rica","2021","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2022","62607","1"
"Costa Rica","2021","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2022","75303","1"
"Costa Rica","2021","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2022","69339","1"
"Costa Rica","2021","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2022","76537","1"
"Costa Rica","2021","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2022","86616","1"
"Costa Rica","2021","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2022","370755","1"
"Costa Rica","2021","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2022","77538","1"
"Costa Rica","2021","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2022","64525","1"
"Costa Rica","2021","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2022","76231","1"
"Costa Rica","2021","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2022","65845","1"
"Costa Rica","2021","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2022","79124","1"
"Costa Rica","2021","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2022","362833","1"
"Costa Rica","2021","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2022","68604","1"
"Costa Rica","2021","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2022","80805","1"
"Costa Rica","2021","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2022","70979","1"
"Costa Rica","2021","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2022","63321","1"
"Costa Rica","2021","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2022","64642","1"
"Costa Rica","2021","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2022","314217","1"
"Costa Rica","2021","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2022","61961","1"
"Costa Rica","2021","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2022","64793","1"
"Costa Rica","2021","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2022","61885","1"
"Costa Rica","2021","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2022","60936","1"
"Costa Rica","2021","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2022","73919","1"
"Costa Rica","2021","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2022","328847","1"
"Costa Rica","2021","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2022","56468","1"
"Costa Rica","2021","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2022","60343","1"
"Costa Rica","2021","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2022","73806","1"
"Costa Rica","2021","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2022","64311","1"
"Costa Rica","2021","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2022","66721","1"
"Costa Rica","2021","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2022","320320","1"
"Costa Rica","2021","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2022","64416","1"
"Costa Rica","2021","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2022","65434","1"
"Costa Rica","2021","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2022","64905","1"
"Costa Rica","2021","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2022","58844","1"
"Costa Rica","2021","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2022","68818","1"
"Costa Rica","2021","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2022","280473","1"
"Costa Rica","2021","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2022","56700","1"
"Costa Rica","2021","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2022","57206","1"
"Costa Rica","2021","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2022","53606","1"
"Costa Rica","2021","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2022","44143","1"
"Costa Rica","2021","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2022","60060","1"
"Costa Rica","2021","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2022","239436","1"
"Costa Rica","2021","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2022","52655","1"
"Costa Rica","2021","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2022","46213","1"
"Costa Rica","2021","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2022","43726","1"
"Costa Rica","2021","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2022","36782","1"
"Costa Rica","2021","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2022","35334","1"
"Costa Rica","2021","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2022","166790","1"
"Costa Rica","2021","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2022","35295","1"
"Costa Rica","2021","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2022","33399","1"
"Costa Rica","2021","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2022","32719","1"
"Costa Rica","2021","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2022","30043","1"
"Costa Rica","2021","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2022","24461","1"
"Costa Rica","2021","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2022","115021","1"
"Costa Rica","2021","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2022","24732","1"
"Costa Rica","2021","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2022","23189","1"
"Costa Rica","2021","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2022","24849","1"
"Costa Rica","2021","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2022","17790","1"
"Costa Rica","2021","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2022","15599","1"
"Costa Rica","2021","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2022","75127","1"
"Costa Rica","2021","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2022","16144","1"
"Costa Rica","2021","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2022","14977","1"
"Costa Rica","2021","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2022","13802","1"
"Costa Rica","2021","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2022","14605","1"
"Costa Rica","2021","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2022","10230","1"
"Costa Rica","2021","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2022","43455","1"
"Costa Rica","2021","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","2022","8669","1"
"Costa Rica","2021","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","2022","10672","1"
"Costa Rica","2021","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","2022","6036","1"
"Costa Rica","2021","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","2022","7848","1"
"Costa Rica","2021","Total","Both Sexes","90","Estimate - de jure","Final figure, complete","2022","4426","1"
"Costa Rica","2021","Total","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2022","16649","1"
"Costa Rica","2021","Total","Both Sexes","91","Estimate - de jure","Final figure, complete","2022","3771","1"
"Costa Rica","2021","Total","Both Sexes","92","Estimate - de jure","Final figure, complete","2022","3003","1"
"Costa Rica","2021","Total","Both Sexes","93","Estimate - de jure","Final figure, complete","2022","3292","1"
"Costa Rica","2021","Total","Both Sexes","94","Estimate - de jure","Final figure, complete","2022","2157","1"
"Costa Rica","2021","Total","Both Sexes","95","Estimate - de jure","Final figure, complete","2022","1766","1"
"Costa Rica","2021","Total","Both Sexes","95 +","Estimate - de jure","Final figure, complete","2022","6951","1"
"Costa Rica","2021","Total","Both Sexes","96","Estimate - de jure","Final figure, complete","2022","2076","1"
"Costa Rica","2021","Total","Both Sexes","97 +","Estimate - de jure","Final figure, complete","2022","3109","1"
"Costa Rica","2021","Total","Male","Total","Estimate - de jure","Final figure, complete","2022","2482471","1"
"Costa Rica","2021","Total","Male","0","Estimate - de jure","Final figure, complete","2022","15520","1"
"Costa Rica","2021","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2022","124613","1"
"Costa Rica","2021","Total","Male","1","Estimate - de jure","Final figure, complete","2022","23425","1"
"Costa Rica","2021","Total","Male","1 - 4","Estimate - de jure","Final figure, complete","2022","109093","1"
"Costa Rica","2021","Total","Male","2","Estimate - de jure","Final figure, complete","2022","25488","1"
"Costa Rica","2021","Total","Male","3","Estimate - de jure","Final figure, complete","2022","28103","1"
"Costa Rica","2021","Total","Male","4","Estimate - de jure","Final figure, complete","2022","32077","1"
"Costa Rica","2021","Total","Male","5","Estimate - de jure","Final figure, complete","2022","29330","1"
"Costa Rica","2021","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2022","165238","1"
"Costa Rica","2021","Total","Male","6","Estimate - de jure","Final figure, complete","2022","29989","1"
"Costa Rica","2021","Total","Male","7","Estimate - de jure","Final figure, complete","2022","36588","1"
"Costa Rica","2021","Total","Male","8","Estimate - de jure","Final figure, complete","2022","37437","1"
"Costa Rica","2021","Total","Male","9","Estimate - de jure","Final figure, complete","2022","31894","1"
"Costa Rica","2021","Total","Male","10","Estimate - de jure","Final figure, complete","2022","37638","1"
"Costa Rica","2021","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2022","192664","1"
"Costa Rica","2021","Total","Male","11","Estimate - de jure","Final figure, complete","2022","36682","1"
"Costa Rica","2021","Total","Male","12","Estimate - de jure","Final figure, complete","2022","38118","1"
"Costa Rica","2021","Total","Male","13","Estimate - de jure","Final figure, complete","2022","41634","1"
"Costa Rica","2021","Total","Male","14","Estimate - de jure","Final figure, complete","2022","38592","1"
"Costa Rica","2021","Total","Male","15","Estimate - de jure","Final figure, complete","2022","38100","1"
"Costa Rica","2021","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2022","205825","1"
"Costa Rica","2021","Total","Male","16","Estimate - de jure","Final figure, complete","2022","43206","1"
"Costa Rica","2021","Total","Male","17","Estimate - de jure","Final figure, complete","2022","44097","1"
"Costa Rica","2021","Total","Male","18","Estimate - de jure","Final figure, complete","2022","41411","1"
"Costa Rica","2021","Total","Male","19","Estimate - de jure","Final figure, complete","2022","39011","1"
"Costa Rica","2021","Total","Male","20","Estimate - de jure","Final figure, complete","2022","44048","1"
"Costa Rica","2021","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2022","213937","1"
"Costa Rica","2021","Total","Male","21","Estimate - de jure","Final figure, complete","2022","47745","1"
"Costa Rica","2021","Total","Male","22","Estimate - de jure","Final figure, complete","2022","45064","1"
"Costa Rica","2021","Total","Male","23","Estimate - de jure","Final figure, complete","2022","37704","1"
"Costa Rica","2021","Total","Male","24","Estimate - de jure","Final figure, complete","2022","39376","1"
"Costa Rica","2021","Total","Male","25","Estimate - de jure","Final figure, complete","2022","40386","1"
"Costa Rica","2021","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2022","187872","1"
"Costa Rica","2021","Total","Male","26","Estimate - de jure","Final figure, complete","2022","38179","1"
"Costa Rica","2021","Total","Male","27","Estimate - de jure","Final figure, complete","2022","38637","1"
"Costa Rica","2021","Total","Male","28","Estimate - de jure","Final figure, complete","2022","35109","1"
"Costa Rica","2021","Total","Male","29","Estimate - de jure","Final figure, complete","2022","35561","1"
"Costa Rica","2021","Total","Male","30","Estimate - de jure","Final figure, complete","2022","41336","1"
"Costa Rica","2021","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2022","180627","1"
"Costa Rica","2021","Total","Male","31","Estimate - de jure","Final figure, complete","2022","31417","1"
"Costa Rica","2021","Total","Male","32","Estimate - de jure","Final figure, complete","2022","36376","1"
"Costa Rica","2021","Total","Male","33","Estimate - de jure","Final figure, complete","2022","34319","1"
"Costa Rica","2021","Total","Male","34","Estimate - de jure","Final figure, complete","2022","37179","1"
"Costa Rica","2021","Total","Male","35","Estimate - de jure","Final figure, complete","2022","40984","1"
"Costa Rica","2021","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2022","171681","1"
"Costa Rica","2021","Total","Male","36","Estimate - de jure","Final figure, complete","2022","35046","1"
"Costa Rica","2021","Total","Male","37","Estimate - de jure","Final figure, complete","2022","27692","1"
"Costa Rica","2021","Total","Male","38","Estimate - de jure","Final figure, complete","2022","37717","1"
"Costa Rica","2021","Total","Male","39","Estimate - de jure","Final figure, complete","2022","30242","1"
"Costa Rica","2021","Total","Male","40","Estimate - de jure","Final figure, complete","2022","38954","1"
"Costa Rica","2021","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2022","170025","1"
"Costa Rica","2021","Total","Male","41","Estimate - de jure","Final figure, complete","2022","32700","1"
"Costa Rica","2021","Total","Male","42","Estimate - de jure","Final figure, complete","2022","36927","1"
"Costa Rica","2021","Total","Male","43","Estimate - de jure","Final figure, complete","2022","31584","1"
"Costa Rica","2021","Total","Male","44","Estimate - de jure","Final figure, complete","2022","29860","1"
"Costa Rica","2021","Total","Male","45","Estimate - de jure","Final figure, complete","2022","30642","1"
"Costa Rica","2021","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2022","146946","1"
"Costa Rica","2021","Total","Male","46","Estimate - de jure","Final figure, complete","2022","28388","1"
"Costa Rica","2021","Total","Male","47","Estimate - de jure","Final figure, complete","2022","31908","1"
"Costa Rica","2021","Total","Male","48","Estimate - de jure","Final figure, complete","2022","29577","1"
"Costa Rica","2021","Total","Male","49","Estimate - de jure","Final figure, complete","2022","26431","1"
"Costa Rica","2021","Total","Male","50","Estimate - de jure","Final figure, complete","2022","32168","1"
"Costa Rica","2021","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2022","150529","1"
"Costa Rica","2021","Total","Male","51","Estimate - de jure","Final figure, complete","2022","25434","1"
"Costa Rica","2021","Total","Male","52","Estimate - de jure","Final figure, complete","2022","28443","1"
"Costa Rica","2021","Total","Male","53","Estimate - de jure","Final figure, complete","2022","33645","1"
"Costa Rica","2021","Total","Male","54","Estimate - de jure","Final figure, complete","2022","30839","1"
"Costa Rica","2021","Total","Male","55","Estimate - de jure","Final figure, complete","2022","34547","1"
"Costa Rica","2021","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2022","147298","1"
"Costa Rica","2021","Total","Male","56","Estimate - de jure","Final figure, complete","2022","28761","1"
"Costa Rica","2021","Total","Male","57","Estimate - de jure","Final figure, complete","2022","28083","1"
"Costa Rica","2021","Total","Male","58","Estimate - de jure","Final figure, complete","2022","28562","1"
"Costa Rica","2021","Total","Male","59","Estimate - de jure","Final figure, complete","2022","27345","1"
"Costa Rica","2021","Total","Male","60","Estimate - de jure","Final figure, complete","2022","31934","1"
"Costa Rica","2021","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2022","132034","1"
"Costa Rica","2021","Total","Male","61","Estimate - de jure","Final figure, complete","2022","25838","1"
"Costa Rica","2021","Total","Male","62","Estimate - de jure","Final figure, complete","2022","27538","1"
"Costa Rica","2021","Total","Male","63","Estimate - de jure","Final figure, complete","2022","27244","1"
"Costa Rica","2021","Total","Male","64","Estimate - de jure","Final figure, complete","2022","19480","1"
"Costa Rica","2021","Total","Male","65","Estimate - de jure","Final figure, complete","2022","26606","1"
"Costa Rica","2021","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","2022","105615","1"
"Costa Rica","2021","Total","Male","66","Estimate - de jure","Final figure, complete","2022","24037","1"
"Costa Rica","2021","Total","Male","67","Estimate - de jure","Final figure, complete","2022","18455","1"
"Costa Rica","2021","Total","Male","68","Estimate - de jure","Final figure, complete","2022","20228","1"
"Costa Rica","2021","Total","Male","69","Estimate - de jure","Final figure, complete","2022","16289","1"
"Costa Rica","2021","Total","Male","70","Estimate - de jure","Final figure, complete","2022","16939","1"
"Costa Rica","2021","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","2022","75845","1"
"Costa Rica","2021","Total","Male","71","Estimate - de jure","Final figure, complete","2022","14648","1"
"Costa Rica","2021","Total","Male","72","Estimate - de jure","Final figure, complete","2022","15990","1"
"Costa Rica","2021","Total","Male","73","Estimate - de jure","Final figure, complete","2022","14629","1"
"Costa Rica","2021","Total","Male","74","Estimate - de jure","Final figure, complete","2022","13639","1"
"Costa Rica","2021","Total","Male","75","Estimate - de jure","Final figure, complete","2022","12454","1"
"Costa Rica","2021","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","2022","51931","1"
"Costa Rica","2021","Total","Male","76","Estimate - de jure","Final figure, complete","2022","10023","1"
"Costa Rica","2021","Total","Male","77","Estimate - de jure","Final figure, complete","2022","9937","1"
"Costa Rica","2021","Total","Male","78","Estimate - de jure","Final figure, complete","2022","10742","1"
"Costa Rica","2021","Total","Male","79","Estimate - de jure","Final figure, complete","2022","8775","1"
"Costa Rica","2021","Total","Male","80","Estimate - de jure","Final figure, complete","2022","7777","1"
"Costa Rica","2021","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","2022","32001","1"
"Costa Rica","2021","Total","Male","81","Estimate - de jure","Final figure, complete","2022","5871","1"
"Costa Rica","2021","Total","Male","82","Estimate - de jure","Final figure, complete","2022","6857","1"
"Costa Rica","2021","Total","Male","83","Estimate - de jure","Final figure, complete","2022","5158","1"
"Costa Rica","2021","Total","Male","84","Estimate - de jure","Final figure, complete","2022","6338","1"
"Costa Rica","2021","Total","Male","85","Estimate - de jure","Final figure, complete","2022","4219","1"
"Costa Rica","2021","Total","Male","85 - 89","Estimate - de jure","Final figure, complete","2022","18172","1"
"Costa Rica","2021","Total","Male","86","Estimate - de jure","Final figure, complete","2022","4261","1"
"Costa Rica","2021","Total","Male","87","Estimate - de jure","Final figure, complete","2022","4509","1"
"Costa Rica","2021","Total","Male","88","Estimate - de jure","Final figure, complete","2022","2189","1"
"Costa Rica","2021","Total","Male","89","Estimate - de jure","Final figure, complete","2022","2994","1"
"Costa Rica","2021","Total","Male","90","Estimate - de jure","Final figure, complete","2022","2052","1"
"Costa Rica","2021","Total","Male","90 - 94","Estimate - de jure","Final figure, complete","2022","7628","1"
"Costa Rica","2021","Total","Male","91","Estimate - de jure","Final figure, complete","2022","1903","1"
"Costa Rica","2021","Total","Male","92","Estimate - de jure","Final figure, complete","2022","1676","1"
"Costa Rica","2021","Total","Male","93","Estimate - de jure","Final figure, complete","2022","1264","1"
"Costa Rica","2021","Total","Male","94","Estimate - de jure","Final figure, complete","2022","733","1"
"Costa Rica","2021","Total","Male","95","Estimate - de jure","Final figure, complete","2022","895","1"
"Costa Rica","2021","Total","Male","95 +","Estimate - de jure","Final figure, complete","2022","1990","1"
"Costa Rica","2021","Total","Male","96","Estimate - de jure","Final figure, complete","2022","658","1"
"Costa Rica","2021","Total","Male","97 +","Estimate - de jure","Final figure, complete","2022","437","1"
"Costa Rica","2021","Total","Female","Total","Estimate - de jure","Final figure, complete","2022","2680942","1"
"Costa Rica","2021","Total","Female","0","Estimate - de jure","Final figure, complete","2022","18462","1"
"Costa Rica","2021","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2022","133474","1"
"Costa Rica","2021","Total","Female","1","Estimate - de jure","Final figure, complete","2022","23342","1"
"Costa Rica","2021","Total","Female","1 - 4","Estimate - de jure","Final figure, complete","2022","115012","1"
"Costa Rica","2021","Total","Female","2","Estimate - de jure","Final figure, complete","2022","25547","1"
"Costa Rica","2021","Total","Female","3","Estimate - de jure","Final figure, complete","2022","34848","1"
"Costa Rica","2021","Total","Female","4","Estimate - de jure","Final figure, complete","2022","31275","1"
"Costa Rica","2021","Total","Female","5","Estimate - de jure","Final figure, complete","2022","32065","1"
"Costa Rica","2021","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2022","165966","1"
"Costa Rica","2021","Total","Female","6","Estimate - de jure","Final figure, complete","2022","30189","1"
"Costa Rica","2021","Total","Female","7","Estimate - de jure","Final figure, complete","2022","34063","1"
"Costa Rica","2021","Total","Female","8","Estimate - de jure","Final figure, complete","2022","35861","1"
"Costa Rica","2021","Total","Female","9","Estimate - de jure","Final figure, complete","2022","33788","1"
"Costa Rica","2021","Total","Female","10","Estimate - de jure","Final figure, complete","2022","36526","1"
"Costa Rica","2021","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2022","184342","1"
"Costa Rica","2021","Total","Female","11","Estimate - de jure","Final figure, complete","2022","36628","1"
"Costa Rica","2021","Total","Female","12","Estimate - de jure","Final figure, complete","2022","33449","1"
"Costa Rica","2021","Total","Female","13","Estimate - de jure","Final figure, complete","2022","39117","1"
"Costa Rica","2021","Total","Female","14","Estimate - de jure","Final figure, complete","2022","38622","1"
"Costa Rica","2021","Total","Female","15","Estimate - de jure","Final figure, complete","2022","34674","1"
"Costa Rica","2021","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2022","193150","1"
"Costa Rica","2021","Total","Female","16","Estimate - de jure","Final figure, complete","2022","35804","1"
"Costa Rica","2021","Total","Female","17","Estimate - de jure","Final figure, complete","2022","39392","1"
"Costa Rica","2021","Total","Female","18","Estimate - de jure","Final figure, complete","2022","44112","1"
"Costa Rica","2021","Total","Female","19","Estimate - de jure","Final figure, complete","2022","39168","1"
"Costa Rica","2021","Total","Female","20","Estimate - de jure","Final figure, complete","2022","42001","1"
"Costa Rica","2021","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2022","206672","1"
"Costa Rica","2021","Total","Female","21","Estimate - de jure","Final figure, complete","2022","42670","1"
"Costa Rica","2021","Total","Female","22","Estimate - de jure","Final figure, complete","2022","44392","1"
"Costa Rica","2021","Total","Female","23","Estimate - de jure","Final figure, complete","2022","41023","1"
"Costa Rica","2021","Total","Female","24","Estimate - de jure","Final figure, complete","2022","36586","1"
"Costa Rica","2021","Total","Female","25","Estimate - de jure","Final figure, complete","2022","39830","1"
"Costa Rica","2021","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2022","181842","1"
"Costa Rica","2021","Total","Female","26","Estimate - de jure","Final figure, complete","2022","36751","1"
"Costa Rica","2021","Total","Female","27","Estimate - de jure","Final figure, complete","2022","36968","1"
"Costa Rica","2021","Total","Female","28","Estimate - de jure","Final figure, complete","2022","35610","1"
"Costa Rica","2021","Total","Female","29","Estimate - de jure","Final figure, complete","2022","32683","1"
"Costa Rica","2021","Total","Female","30","Estimate - de jure","Final figure, complete","2022","41822","1"
"Costa Rica","2021","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2022","186317","1"
"Costa Rica","2021","Total","Female","31","Estimate - de jure","Final figure, complete","2022","31190","1"
"Costa Rica","2021","Total","Female","32","Estimate - de jure","Final figure, complete","2022","38927","1"
"Costa Rica","2021","Total","Female","33","Estimate - de jure","Final figure, complete","2022","35020","1"
"Costa Rica","2021","Total","Female","34","Estimate - de jure","Final figure, complete","2022","39358","1"
"Costa Rica","2021","Total","Female","35","Estimate - de jure","Final figure, complete","2022","45632","1"
"Costa Rica","2021","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2022","199074","1"
"Costa Rica","2021","Total","Female","36","Estimate - de jure","Final figure, complete","2022","42492","1"
"Costa Rica","2021","Total","Female","37","Estimate - de jure","Final figure, complete","2022","36833","1"
"Costa Rica","2021","Total","Female","38","Estimate - de jure","Final figure, complete","2022","38514","1"
"Costa Rica","2021","Total","Female","39","Estimate - de jure","Final figure, complete","2022","35603","1"
"Costa Rica","2021","Total","Female","40","Estimate - de jure","Final figure, complete","2022","40170","1"
"Costa Rica","2021","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2022","192808","1"
"Costa Rica","2021","Total","Female","41","Estimate - de jure","Final figure, complete","2022","35904","1"
"Costa Rica","2021","Total","Female","42","Estimate - de jure","Final figure, complete","2022","43878","1"
